" 353.1313831","-2.395534E-03","     11951","8.6307393E+03","4.1899371E+00","1.2844695E+03","5.5277091E-01","1.0131632E+04","5.9091949E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01102","6.8779569E-04","  53.87231","6.8881467E-04","-9.0597577E-02","-2.2752620E-01"
" 353.1518161","-2.396241E-03","     11952","8.6239521E+03","4.1899533E+00","1.2859072E+03","5.5277425E-01","1.0122248E+04","5.9099541E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01013","6.8924064E-04","  53.87405","6.9018017E-04","-9.0376034E-02","-2.2743070E-01"
" 353.1722490","-2.396947E-03","     11953","8.6217900E+03","4.1899695E+00","1.2844929E+03","5.5277759E-01","1.0119280E+04","5.9120483E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01141","6.8899622E-04","  53.87362","6.8995100E-04","-9.1032371E-02","-2.2718014E-01"
" 353.1926818","-2.397653E-03","     11954","8.6296689E+03","4.1899858E+00","1.2859852E+03","5.5278099E-01","1.0130345E+04","5.9121156E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01050","6.8875792E-04","  53.87421","6.8968843E-04","-9.0515785E-02","-2.2709413E-01"
" 353.2131148","-2.398359E-03","     11955","8.6282432E+03","4.1900020E+00","1.2847860E+03","5.5278432E-01","1.0127979E+04","5.9118075E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.00984","6.8905455E-04","  53.87338","6.9003052E-04","-9.0596825E-02","-2.2708496E-01"
" 353.2335477","-2.399065E-03","     11956","8.6209854E+03","4.1900182E+00","1.2857975E+03","5.5278766E-01","1.0117580E+04","5.9092135E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01126","6.8873924E-04","  53.87291","6.8973162E-04","-9.0291426E-02","-2.2717549E-01"
" 353.2539805","-2.399770E-03","     11957","8.6232725E+03","4.1900344E+00","1.2846650E+03","5.5279100E-01","1.0120972E+04","5.9130921E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01093","6.8871916E-04","  53.87371","6.8967458E-04","-9.0589218E-02","-2.2641893E-01"
" 353.2744133","-2.400475E-03","     11958","8.6298945E+03","4.1900506E+00","1.2846173E+03","5.5279434E-01","1.0130189E+04","5.9061928E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01060","6.8854837E-04","  53.87413","6.8948517E-04","-9.0261802E-02","-2.2682980E-01"
" 353.2948463","-2.401179E-03","     11959","8.6219863E+03","4.1900663E+00","1.2848440E+03","5.5279768E-01","1.0119505E+04","5.9123154E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.01132","6.8887480E-04","  53.87389","6.8982097E-04","-9.0240203E-02","-2.2714598E-01"
" 353.3152791","-2.401884E-03","     11960","8.6256025E+03","4.1900826E+00","1.2856198E+03","5.5280101E-01","1.0124443E+04","5.9125357E+00","0000000000000000","NULL","NULL","NULL","NULL","  74.00999","6.8817346E-04","  53.87264","6.8918808E-04","-9.0114586E-02","-2.2686499E-01"
" 353.3357120","-2.402588E-03","     11961","8.6234062E+03","4.1900988E+00","1.2855648E+03","5.5280435E-01","1.0121116E+04","5.9123745E+00","0000000000008192","NULL","NULL","NULL","NULL","  74.01103","6.8878446E-04","  53.87427","6.8971480E-04","-9.0173431E-02","-2.2670157E-01"
